Codice Ripartizione geografica;Codice Regione;Codice Provincia/Uts;Codice Comune (alfanumerico);Codice Comune (numerico);Comune;Comune (dizione straniera);Sigla automobilistica;Capoluogo di Provincia/Uts;Capoluogo di Regione;Popolazione legale;Anno Censimento;Superficie (Kmq);Anno (Superficie);Popolazione residente;Anno (Popolazione residente)
2;08;033;033030;33030;Ottone;;PC;0;0;570;2011;98,9494;2011;567;2011
2;08;033;033031;33031;Pecorara;;PC;0;0;810;2011;53,7648;2011;807;2011
2;08;033;033032;33032;Piacenza;;PC;1;0;100311;2011;118,2281;2011;101516;2011
2;08;033;033033;33033;Pianello Val Tidone;;PC;0;0;2290;2011;36,2849;2011;2310;2011
2;08;033;033034;33034;Piozzano;;PC;0;0;642;2011;43,6068;2011;655;2011
2;08;033;033035;33035;Podenzano;;PC;0;0;8990;2011;44,3354;2011;9091;2011
2;08;033;033036;33036;Ponte dell'Olio;;PC;0;0;4936;2011;43,9148;2011;4938;2011
2;08;033;033037;33037;Pontenure;;PC;0;0;6373;2011;33,8481;2011;6405;2011
2;08;033;033038;33038;Rivergaro;;PC;0;0;6853;2011;43,8291;2011;6900;2011
2;08;033;033039;33039;Rottofreno;;PC;0;0;11641;2011;35,1646;2011;11788;2011
2;08;033;033040;33040;San Giorgio Piacentino;;PC;0;0;5818;2011;49,1940;2011;5837;2011
2;08;033;033041;33041;San Pietro in Cerro;;PC;0;0;926;2011;27,3456;2011;937;2011
2;08;033;033042;33042;Sarmato;;PC;0;0;2919;2011;27,2585;2011;2938;2011
2;08;033;033043;33043;Travo;;PC;0;0;1993;2011;81,0121;2011;2009;2011
2;08;033;033044;33044;Vernasca;;PC;0;0;2241;2011;72,5658;2011;2251;2011
2;08;033;033045;33045;Vigolzone;;PC;0;0;4268;2011;42,0366;2011;4260;2011
2;08;033;033046;33046;Villanova sull'Arda;;PC;0;0;1936;2011;36,5647;2011;1952;2011
2;08;033;033047;33047;Zerba;;PC;0;0;92;2011;24,1270;2011;93;2011
2;08;033;033048;33048;Ziano Piacentino;;PC;0;0;2635;2011;32,7755;2011;2627;2011
2;08;034;034001;34001;Albareto;;PR;0;0;2165;2011;104,1033;2011;2191;2011
2;08;034;034002;34002;Bardi;;PR;0;0;2337;2011;189,8940;2011;2344;2011
2;08;034;034003;34003;Bedonia;;PR;0;0;3617;2011;169,5556;2011;3657;2011
2;08;034;034004;34004;Berceto;;PR;0;0;2144;2011;131,7046;2011;2158;2011
2;08;034;034005;34005;Bore;;PR;0;0;799;2011;43,0043;2011;797;2011
2;08;034;034006;34006;Borgo Val di Taro;;PR;0;0;7275;2011;151,4879;2011;7345;2011
2;08;034;034007;34007;Busseto;;PR;0;0;7043;2011;76,5911;2011;7068;2011
2;08;034;034008;34008;Calestano;;PR;0;0;2033;2011;57,3542;2011;2079;2011
2;08;034;034009;34009;Collecchio;;PR;0;0;13893;2011;58,8310;2011;14030;2011
2;08;034;034010;34010;Colorno;;PR;0;0;8920;2011;48,4061;2011;8907;2011
2;08;034;034011;34011;Compiano;;PR;0;0;1122;2011;37,5320;2011;1122;2011
2;08;034;034012;34012;Corniglio;;PR;0;0;1997;2011;165,6975;2011;2009;2011
2;08;034;034013;34013;Felino;;PR;0;0;8621;2011;38,3458;2011;8683;2011
2;08;034;034014;34014;Fidenza;;PR;0;0;25521;2011;95,1166;2011;25921;2011
2;08;034;034015;34015;Fontanellato;;PR;0;0;6963;2011;53,9754;2011;7006;2011
2;08;034;034016;34016;Fontevivo;;PR;0;0;5428;2011;26,0045;2011;5500;2011
2;08;034;034017;34017;Fornovo di Taro;;PR;0;0;6192;2011;57,5224;2011;6227;2011
2;08;034;034018;34018;Langhirano;;PR;0;0;9784;2011;70,8424;2011;9903;2011
2;08;034;034019;34019;Lesignano de' Bagni;;PR;0;0;4759;2011;47,4850;2011;4808;2011
2;08;034;034020;34020;Medesano;;PR;0;0;10663;2011;88,7682;2011;10748;2011
2;08;034;034021;34021;Mezzani;;PR;0;0;3382;2011;27,6387;2011;3388;2011
2;08;034;034022;34022;Monchio delle Corti;;PR;0;0;985;2011;69,0416;2011;980;2011
2;08;034;034023;34023;Montechiarugolo;;PR;0;0;10482;2011;48,2015;2011;10626;2011
2;08;034;034024;34024;Neviano degli Arduini;;PR;0;0;3691;2011;105,9563;2011;3714;2011
2;08;034;034025;34025;Noceto;;PR;0;0;12705;2011;79,1728;2011;12805;2011
2;08;034;034026;34026;Palanzano;;PR;0;0;1165;2011;69,8016;2011;1175;2011
2;08;034;034027;34027;Parma;;PR;1;0;175895;2011;260,5979;2011;181490;2011
2;08;034;034028;34028;Pellegrino Parmense;;PR;0;0;1066;2011;82,0786;2011;1080;2011
2;08;034;034029;34029;Polesine Parmense;;PR;0;0;1507;2011;24,8930;2011;1508;2011
2;08;034;034030;34030;Roccabianca;;PR;0;0;3069;2011;40,4590;2011;3087;2011
2;08;034;034031;34031;Sala Baganza;;PR;0;0;5392;2011;30,7549;2011;5459;2011
2;08;034;034032;34032;Salsomaggiore Terme;;PR;0;0;19505;2011;81,4989;2011;19690;2011
2;08;034;034033;34033;San Secondo Parmense;;PR;0;0;5519;2011;37,7094;2011;5576;2011
2;08;034;034034;34034;Sissa;;PR;0;0;4259;2011;43,6367;2011;4249;2011
2;08;034;034035;34035;Solignano;;PR;0;0;1809;2011;73,1352;2011;1801;2011
2;08;034;034036;34036;Soragna;;PR;0;0;4872;2011;45,3863;2011;4876;2011
2;08;034;034037;34037;Sorbolo;;PR;0;0;9602;2011;39,3325;2011;9636;2011
2;08;034;034038;34038;Terenzo;;PR;0;0;1195;2011;72,6961;2011;1201;2011
2;08;034;034039;34039;Tizzano Val Parma;;PR;0;0;2113;2011;78,3864;2011;2108;2011
2;08;034;034040;34040;Tornolo;;PR;0;0;1102;2011;67,4779;2011;1096;2011
2;08;034;034041;34041;Torrile;;PR;0;0;7458;2011;37,1470;2011;7625;2011
2;08;034;034042;34042;Traversetolo;;PR;0;0;9275;2011;54,8602;2011;9322;2011
2;08;034;034043;34043;Trecasali;;PR;0;0;3732;2011;29,0777;2011;3747;2011
2;08;034;034044;34044;Valmozzola;;PR;0;0;567;2011;67,6414;2011;573;2011
2;08;034;034045;34045;Varano de' Melegari;;PR;0;0;2689;2011;64,9214;2011;2685;2011
2;08;034;034046;34046;Varsi;;PR;0;0;1281;2011;80,0644;2011;1281;2011
2;08;034;034048;34048;Zibello;;PR;0;0;1841;2011;23,6108;2011;1843;2011
2;08;035;035001;35001;Albinea;;RE;0;0;8755;2011;43,8883;2011;8807;2011
2;08;035;035002;35002;Bagnolo in Piano;;RE;0;0;9386;2011;26,9392;2011;9534;2011
2;08;035;035003;35003;Baiso;;RE;0;0;3403;2011;75,5530;2011;3397;2011
2;08;035;035004;35004;Bibbiano;;RE;0;0;9965;2011;28,1622;2011;10049;2011
2;08;035;035005;35005;Boretto;;RE;0;0;5263;2011;18,0943;2011;5293;2011
2;08;035;035006;35006;Brescello;;RE;0;0;5546;2011;24,0376;2011;5555;2011
2;08;035;035007;35007;Busana;;RE;0;0;1285;2011;30,4065;2011;1293;2011
2;08;035;035008;35008;Cadelbosco di Sopra;;RE;0;0;10409;2011;43,5957;2011;10450;2011
2;08;035;035009;35009;Campagnola Emilia;;RE;0;0;5493;2011;24,3929;2011;5525;2011
2;08;035;035010;35010;Campegine;;RE;0;0;5114;2011;22,6234;2011;5173;2011
2;08;035;035011;35011;Carpineti;;RE;0;0;4178;2011;89,5670;2011;4174;2011
2;08;035;035012;35012;Casalgrande;;RE;0;0;18635;2011;37,7068;2011;18793;2011
2;08;035;035013;35013;Casina;;RE;0;0;4534;2011;63,8037;2011;4537;2011
2;08;035;035014;35014;Castellarano;;RE;0;0;14838;2011;58,0580;2011;14998;2011
2;08;035;035015;35015;Castelnovo di Sotto;;RE;0;0;8594;2011;35,0143;2011;8674;2011
2;08;035;035016;35016;Castelnovo ne' Monti;;RE;0;0;10481;2011;96,6802;2011;10591;2011
2;08;035;035017;35017;Cavriago;;RE;0;0;9698;2011;16,9945;2011;9717;2011
2;08;035;035018;35018;Canossa;;RE;0;0;3785;2011;53,0823;2011;3910;2011
2;08;035;035019;35019;Collagna;;RE;0;0;971;2011;69,8176;2011;990;2011
2;08;035;035020;35020;Correggio;;RE;0;0;24825;2011;77,5093;2011;25159;2011
2;08;035;035021;35021;Fabbrico;;RE;0;0;6696;2011;23,6332;2011;6720;2011
2;08;035;035022;35022;Gattatico;;RE;0;0;5899;2011;42,1447;2011;5971;2011
2;08;035;035023;35023;Gualtieri;;RE;0;0;6639;2011;35,6438;2011;6654;2011
2;08;035;035024;35024;Guastalla;;RE;0;0;14786;2011;52,9206;2011;14914;2011
2;08;035;035025;35025;Ligonchio;;RE;0;0;861;2011;61,6440;2011;863;2011
2;08;035;035026;35026;Luzzara;;RE;0;0;9169;2011;38,5245;2011;9202;2011
2;08;035;035027;35027;Montecchio Emilia;;RE;0;0;10201;2011;24,3868;2011;10391;2011
2;08;035;035028;35028;Novellara;;RE;0;0;13455;2011;58,1064;2011;13631;2011
2;08;035;035029;35029;Poviglio;;RE;0;0;7045;2011;43,5507;2011;7120;2011
2;08;035;035030;35030;Quattro Castella;;RE;0;0;12909;2011;46,3056;2011;13036;2011
2;08;035;035031;35031;Ramiseto;;RE;0;0;1290;2011;96,3044;2011;1299;2011
2;08;035;035032;35032;Reggiolo;;RE;0;0;9217;2011;42,6623;2011;9296;2011
2;08;035;035033;35033;Reggio nell'Emilia;;RE;1;0;162082;2011;230,6805;2011;166082;2011
2;08;035;035034;35034;Rio Saliceto;;RE;0;0;6092;2011;22,5618;2011;6134;2011
2;08;035;035035;35035;Rolo;;RE;0;0;4038;2011;14,1703;2011;4077;2011
2;08;035;035036;35036;Rubiera;;RE;0;0;14421;2011;25,1941;2011;14583;2011
2;08;035;035037;35037;San Martino in Rio;;RE;0;0;7773;2011;22,7176;2011;7922;2011
2;08;035;035038;35038;San Polo d'Enza;;RE;0;0;5949;2011;32,2932;2011;5960;2011
2;08;035;035039;35039;Sant'Ilario d'Enza;;RE;0;0;10939;2011;20,2331;2011;11068;2011
2;08;035;035040;35040;Scandiano;;RE;0;0;24792;2011;50,0478;2011;25010;2011
2;08;035;035041;35041;Toano;;RE;0;0;4458;2011;67,2538;2011;4470;2011
2;08;035;035042;35042;Vetto;;RE;0;0;1956;2011;53,3728;2011;1980;2011
2;08;035;035043;35043;Vezzano sul Crostolo;;RE;0;0;4214;2011;37,8178;2011;4224;2011
2;08;035;035044;35044;Viano;;RE;0;0;3377;2011;44,9712;2011;3391;2011
2;08;035;035045;35045;Villa Minozzo;;RE;0;0;3900;2011;168,0773;2011;3947;2011
2;08;036;036001;36001;Bastiglia;;MO;0;0;3985;2011;10,4662;2011;4064;2011
2;08;036;036002;36002;Bomporto;;MO;0;0;9761;2011;38,8735;2011;9893;2011
2;08;036;036003;36003;Campogalliano;;MO;0;0;8514;2011;35,6891;2011;8561;2011
2;08;036;036004;36004;Camposanto;;MO;0;0;3171;2011;22,7072;2011;3212;2011
2;08;036;036005;36005;Carpi;;MO;0;0;67268;2011;131,5407;2011;68697;2011
2;08;036;036006;36006;Castelfranco Emilia;;MO;0;0;31656;2011;102,5111;2011;31714;2011
2;08;036;036007;36007;Castelnuovo Rangone;;MO;0;0;14116;2011;22,4407;2011;14255;2011
2;08;036;036008;36008;Castelvetro di Modena;;MO;0;0;11012;2011;49,7830;2011;11108;2011
2;08;036;036009;36009;Cavezzo;;MO;0;0;7196;2011;26,7719;2011;7230;2011
2;08;036;036010;36010;Concordia sulla Secchia;;MO;0;0;8968;2011;40,9448;2011;9000;2011
2;08;036;036011;36011;Fanano;;MO;0;0;3028;2011;89,9056;2011;3021;2011
2;08;036;036012;36012;Finale Emilia;;MO;0;0;15713;2011;105,1257;2011;15868;2011
2;08;036;036013;36013;Fiorano Modenese;;MO;0;0;16945;2011;26,2317;2011;16980;2011
2;08;036;036014;36014;Fiumalbo;;MO;0;0;1304;2011;39,1349;2011;1303;2011
2;08;036;036015;36015;Formigine;;MO;0;0;33667;2011;46,7584;2011;33916;2011
2;08;036;036016;36016;Frassinoro;;MO;0;0;1997;2011;95,4568;2011;1997;2011
2;08;036;036017;36017;Guiglia;;MO;0;0;3999;2011;48,2960;2011;4004;2011
2;08;036;036018;36018;Lama Mocogno;;MO;0;0;2844;2011;63,9070;2011;2854;2011
2;08;036;036019;36019;Maranello;;MO;0;0;16622;2011;32,5808;2011;16817;2011
2;08;036;036020;36020;Marano sul Panaro;;MO;0;0;4787;2011;45,4654;2011;4856;2011
2;08;036;036021;36021;Medolla;;MO;0;0;6322;2011;26,9959;2011;6324;2011
2;08;036;036022;36022;Mirandola;;MO;0;0;23960;2011;137,0459;2011;24118;2011
2;08;036;036023;36023;Modena;;MO;1;0;179149;2011;183,1730;2011;181804;2011
2;08;036;036024;36024;Montecreto;;MO;0;0;1000;2011;31,2213;2011;995;2011
2;08;036;036025;36025;Montefiorino;;MO;0;0;2253;2011;45,2770;2011;2252;2011
2;08;036;036026;36026;Montese;;MO;0;0;3357;2011;81,0046;2011;3369;2011
2;08;036;036027;36027;Nonantola;;MO;0;0;15179;2011;55,3200;2011;15389;2011
2;08;036;036028;36028;Novi di Modena;;MO;0;0;10972;2011;51,8080;2011;11177;2011
2;08;036;036029;36029;Palagano;;MO;0;0;2354;2011;60,4110;2011;2363;2011
2;08;036;036030;36030;Pavullo nel Frignano;;MO;0;0;17198;2011;143,7304;2011;17286;2011
2;08;036;036031;36031;Pievepelago;;MO;0;0;2241;2011;76,5344;2011;2259;2011
2;08;036;036032;36032;Polinago;;MO;0;0;1742;2011;53,7389;2011;1752;2011
2;08;036;036033;36033;Prignano sulla Secchia;;MO;0;0;3773;2011;79,6652;2011;3770;2011
2;08;036;036034;36034;Ravarino;;MO;0;0;6165;2011;28,5303;2011;6198;2011
2;08;036;036035;36035;Riolunato;;MO;0;0;759;2011;44,9129;2011;767;2011
2;08;036;036036;36036;San Cesario sul Panaro;;MO;0;0;6117;2011;27,3097;2011;6160;2011
2;08;036;036037;36037;San Felice sul Panaro;;MO;0;0;11026;2011;51,6636;2011;11129;2011
2;08;036;036038;36038;San Possidonio;;MO;0;0;3621;2011;17,0582;2011;3635;2011
2;08;036;036039;36039;San Prospero;;MO;0;0;5841;2011;34,5570;2011;5928;2011
2;08;036;036040;36040;Sassuolo;;MO;0;0;39885;2011;38,4032;2011;40317;2011
2;08;036;036041;36041;Savignano sul Panaro;;MO;0;0;9276;2011;25,5540;2011;9325;2011
2;08;036;036042;36042;Serramazzoni;;MO;0;0;8014;2011;93,9602;2011;8132;2011
2;08;036;036043;36043;Sestola;;MO;0;0;2602;2011;52,4711;2011;2613;2011
2;08;036;036044;36044;Soliera;;MO;0;0;15061;2011;50,9283;2011;15211;2011
2;08;036;036045;36045;Spilamberto;;MO;0;0;12130;2011;29,7918;2011;12269;2011
2;08;036;036046;36046;Vignola;;MO;0;0;24344;2011;22,8613;2011;24644;2011
2;08;036;036047;36047;Zocca;;MO;0;0;4883;2011;69,3646;2011;4928;2011
2;08;037;037001;37001;Anzola dell'Emilia;;BO;0;0;11851;2011;36,5961;2011;11985;2011
2;08;037;037002;37002;Argelato;;BO;0;0;9656;2011;35,1033;2011;9697;2011
2;08;037;037003;37003;Baricella;;BO;0;0;6763;2011;45,4839;2011;6818;2011
2;08;037;037004;37004;Bazzano;;BO;0;0;6723;2011;13,9853;2011;6770;2011
2;08;037;037005;37005;Bentivoglio;;BO;0;0;5358;2011;51,1055;2011;5376;2011
2;08;037;037006;37006;Bologna;;BO;1;1;371337;2011;140,8566;2011;376024;2011
2;08;037;037007;37007;Borgo Tossignano;;BO;0;0;3302;2011;29,2729;2011;3332;2011
2;08;037;037008;37008;Budrio;;BO;0;0;18008;2011;120,1849;2011;18122;2011
2;08;037;037009;37009;Calderara di Reno;;BO;0;0;13148;2011;40,7517;2011;13173;2011
2;08;037;037010;37010;Camugnano;;BO;0;0;2000;2011;96,5976;2011;2000;2011
2;08;037;037011;37011;Casalecchio di Reno;;BO;0;0;35173;2011;17,3334;2011;35608;2011
2;08;037;037012;37012;Casalfiumanese;;BO;0;0;3461;2011;82,0283;2011;3454;2011
2;08;037;037013;37013;Castel d'Aiano;;BO;0;0;1951;2011;45,2605;2011;1937;2011
2;08;037;037014;37014;Castel del Rio;;BO;0;0;1230;2011;52,5914;2011;1231;2011
2;08;037;037015;37015;Castel di Casio;;BO;0;0;3479;2011;47,3257;2011;3501;2011
2;08;037;037016;37016;Castel Guelfo di Bologna;;BO;0;0;4277;2011;28,6088;2011;4331;2011
2;08;037;037017;37017;Castello d'Argile;;BO;0;0;6458;2011;29,0706;2011;6475;2011
2;08;037;037018;37018;Castello di Serravalle;;BO;0;0;4866;2011;39,2379;2011;4915;2011
2;08;037;037019;37019;Castel Maggiore;;BO;0;0;17507;2011;30,9004;2011;17697;2011
2;08;037;037020;37020;Castel San Pietro Terme;;BO;0;0;20468;2011;148,4147;2011;20632;2011
2;08;037;037021;37021;Castenaso;;BO;0;0;14352;2011;35,7333;2011;14408;2011
2;08;037;037022;37022;Castiglione dei Pepoli;;BO;0;0;5870;2011;65,7611;2011;5934;2011
2;08;037;037023;37023;Crespellano;;BO;0;0;9829;2011;37,4976;2011;9943;2011
2;08;037;037024;37024;Crevalcore;;BO;0;0;13527;2011;102,7526;2011;13568;2011
2;08;037;037025;37025;Dozza;;BO;0;0;6440;2011;24,2317;2011;6480;2011
2;08;037;037026;37026;Fontanelice;;BO;0;0;1927;2011;36,5572;2011;1951;2011
2;08;037;037027;37027;Gaggio Montano;;BO;0;0;5066;2011;58,6697;2011;5082;2011
2;08;037;037028;37028;Galliera;;BO;0;0;5462;2011;37,1536;2011;5490;2011
2;08;037;037029;37029;Granaglione;;BO;0;0;2232;2011;39,6962;2011;2261;2011
2;08;037;037030;37030;Granarolo dell'Emilia;;BO;0;0;10766;2011;34,3693;2011;10864;2011
2;08;037;037031;37031;Grizzana Morandi;;BO;0;0;3982;2011;77,4024;2011;3979;2011
2;08;037;037032;37032;Imola;;BO;0;0;67892;2011;205,0213;2011;68311;2011
2;08;037;037033;37033;Lizzano in Belvedere;;BO;0;0;2309;2011;85,4470;2011;2321;2011
2;08;037;037034;37034;Loiano;;BO;0;0;4434;2011;52,4056;2011;4483;2011
2;08;037;037035;37035;Malalbergo;;BO;0;0;8771;2011;53,8163;2011;8807;2011
2;08;037;037036;37036;Marzabotto;;BO;0;0;6684;2011;74,5263;2011;6770;2011
2;08;037;037037;37037;Medicina;;BO;0;0;16526;2011;159,1056;2011;16696;2011
2;08;037;037038;37038;Minerbio;;BO;0;0;8674;2011;43,0663;2011;8709;2011
2;08;037;037039;37039;Molinella;;BO;0;0;15651;2011;127,8402;2011;15755;2011
2;08;037;037040;37040;Monghidoro;;BO;0;0;3806;2011;48,2812;2011;3834;2011
2;08;037;037041;37041;Monterenzio;;BO;0;0;5853;2011;105,2554;2011;5953;2011
2;08;037;037042;37042;Monte San Pietro;;BO;0;0;10820;2011;74,6857;2011;10905;2011
2;08;037;037043;37043;Monteveglio;;BO;0;0;5282;2011;32,5675;2011;5332;2011
2;08;037;037044;37044;Monzuno;;BO;0;0;6133;2011;65,0081;2011;6340;2011
2;08;037;037045;37045;Mordano;;BO;0;0;4644;2011;21,4513;2011;4679;2011
2;08;037;037046;37046;Ozzano dell'Emilia;;BO;0;0;12870;2011;64,9471;2011;12962;2011
2;08;037;037047;37047;Pianoro;;BO;0;0;16890;2011;107,1290;2011;17064;2011
2;08;037;037048;37048;Pieve di Cento;;BO;0;0;6895;2011;15,9368;2011;6929;2011
2;08;037;037049;37049;Porretta Terme;;BO;0;0;4735;2011;33,9262;2011;4775;2011
2;08;037;037050;37050;Sala Bolognese;;BO;0;0;8245;2011;45,6367;2011;8294;2011
2;08;037;037051;37051;San Benedetto Val di Sambro;;BO;0;0;4393;2011;66,4675;2011;4413;2011
2;08;037;037052;37052;San Giorgio di Piano;;BO;0;0;8201;2011;30,4326;2011;8293;2011
2;08;037;037053;37053;San Giovanni in Persiceto;;BO;0;0;26992;2011;114,4106;2011;27165;2011
2;08;037;037054;37054;San Lazzaro di Savena;;BO;0;0;31091;2011;44,7241;2011;31482;2011
2;08;037;037055;37055;San Pietro in Casale;;BO;0;0;11736;2011;65,8561;2011;11846;2011
2;08;037;037056;37056;Sant'Agata Bolognese;;BO;0;0;7140;2011;34,7917;2011;7256;2011
2;08;037;037057;37057;Sasso Marconi;;BO;0;0;14545;2011;96,4485;2011;14668;2011
2;08;037;037058;37058;Savigno;;BO;0;0;2727;2011;54,8431;2011;2741;2011
2;08;037;037059;37059;Vergato;;BO;0;0;7642;2011;59,9401;2011;7703;2011
2;08;037;037060;37060;Zola Predosa;;BO;0;0;18193;2011;37,7472;2011;18378;2011
2;08;038;038001;38001;Argenta;;FE;0;0;22133;2011;311,6630;2011;22273;2011
2;08;038;038002;38002;Berra;;FE;0;0;5160;2011;68,6292;2011;5159;2011
2;08;038;038003;38003;Bondeno;;FE;0;0;15116;2011;174,7530;2011;15161;2011
2;08;038;038004;38004;Cento;;FE;0;0;34723;2011;64,7415;2011;35164;2011
2;08;038;038005;38005;Codigoro;;FE;0;0;12389;2011;170,0084;2011;12437;2011
2;08;038;038006;38006;Comacchio;;FE;0;0;22648;2011;284,1224;2011;22804;2011
2;08;038;038007;38007;Copparo;;FE;0;0;17017;2011;157,0042;2011;17055;2011
2;08;038;038008;38008;Ferrara;;FE;1;0;132545;2011;405,1396;2011;133656;2011
2;08;038;038009;38009;Formignana;;FE;0;0;2803;2011;22,4345;2011;2811;2011
2;08;038;038010;38010;Jolanda di Savoia;;FE;0;0;3003;2011;108,3382;2011;3017;2011
2;08;038;038011;38011;Lagosanto;;FE;0;0;4952;2011;34,4368;2011;4985;2011
2;08;038;038012;38012;Masi Torello;;FE;0;0;2368;2011;22,7071;2011;2372;2011
2;08;038;038013;38013;Massa Fiscaglia;;FE;0;0;3596;2011;58,3351;2011;3595;2011
2;08;038;038014;38014;Mesola;;FE;0;0;7140;2011;84,2986;2011;7123;2011
2;08;038;038015;38015;Migliarino;;FE;0;0;3695;2011;35,4715;2011;3671;2011
2;08;038;038016;38016;Mirabello;;FE;0;0;3503;2011;16,2452;2011;3505;2011
2;08;038;038017;38017;Ostellato;;FE;0;0;6453;2011;173,3408;2011;6468;2011
2;08;038;038018;38018;Poggio Renatico;;FE;0;0;9674;2011;80,2322;2011;9720;2011
2;08;038;038019;38019;Portomaggiore;;FE;0;0;12185;2011;126,6429;2011;12260;2011
2;08;038;038020;38020;Ro;;FE;0;0;3348;2011;43,1926;2011;3369;2011
2;08;038;038021;38021;Sant'Agostino;;FE;0;0;7068;2011;34,7894;2011;7085;2011
2;08;038;038022;38022;Vigarano Mainarda;;FE;0;0;7431;2011;42,0182;2011;7519;2011
2;08;038;038023;38023;Voghiera;;FE;0;0;3847;2011;40,3268;2011;3837;2011
2;08;038;038024;38024;Tresigallo;;FE;0;0;4561;2011;20,6241;2011;4569;2011
2;08;038;038025;38025;Goro;;FE;0;0;3895;2011;33,1713;2011;3903;2011
2;08;038;038026;38026;Migliaro;;FE;0;0;2228;2011;22,3751;2011;2229;2011
2;08;039;039001;39001;Alfonsine;;RA;0;0;12245;2011;106,7905;2011;12312;2011
2;08;039;039002;39002;Bagnacavallo;;RA;0;0;16715;2011;79,5793;2011;16821;2011
2;08;039;039003;39003;Bagnara di Romagna;;RA;0;0;2348;2011;9,9578;2011;2376;2011
2;08;039;039004;39004;Brisighella;;RA;0;0;7664;2011;194,3190;2011;7713;2011
2;08;039;039005;39005;Casola Valsenio;;RA;0;0;2724;2011;84,4135;2011;2742;2011
2;08;039;039006;39006;Castel Bolognese;;RA;0;0;9519;2011;32,3734;2011;9568;2011
2;08;039;039007;39007;Cervia;;RA;0;0;28896;2011;82,2725;2011;28931;2011
2;08;039;039008;39008;Conselice;;RA;0;0;9837;2011;60,1994;2011;9887;2011
2;08;039;039009;39009;Cotignola;;RA;0;0;7384;2011;35,1390;2011;7383;2011
2;08;039;039010;39010;Faenza;;RA;0;0;57748;2011;215,7569;2011;58082;2011
2;08;039;039011;39011;Fusignano;;RA;0;0;8259;2011;24,5496;2011;8332;2011
2;08;039;039012;39012;Lugo;;RA;0;0;32062;2011;117,0548;2011;32360;2011
2;08;039;039013;39013;Massa Lombarda;;RA;0;0;10449;2011;37,2479;2011;10548;2011
2;08;039;039014;39014;Ravenna;;RA;1;0;153740;2011;653,8119;2011;156644;2011
2;08;039;039015;39015;Riolo Terme;;RA;0;0;5777;2011;44,2582;2011;5817;2011
2;08;039;039016;39016;Russi;;RA;0;0;12083;2011;46,2594;2011;12200;2011
2;08;039;039017;39017;Sant'Agata sul Santerno;;RA;0;0;2822;2011;9,3707;2011;2822;2011
2;08;039;039018;39018;Solarolo;;RA;0;0;4489;2011;26,0383;2011;4534;2011
2;08;040;040001;40001;Bagno di Romagna;;FC;0;0;6138;2011;233,5005;2011;6155;2011
2;08;040;040003;40003;Bertinoro;;FC;0;0;10798;2011;57,2533;2011;11036;2011
2;08;040;040004;40004;Borghi;;FC;0;0;2718;2011;30,2325;2011;2779;2011
2;08;040;040005;40005;Castrocaro Terme e Terra del Sole;;FC;0;0;6512;2011;38,9501;2011;6566;2011
2;08;040;040007;40007;Cesena;;FC;0;0;95990;2011;249,4614;2011;96634;2011
2;08;040;040008;40008;Cesenatico;;FC;0;0;25412;2011;45,1634;2011;25648;2011
2;08;040;040009;40009;Civitella di Romagna;;FC;0;0;3792;2011;117,9290;2011;3801;2011
2;08;040;040011;40011;Dovadola;;FC;0;0;1661;2011;38,9702;2011;1674;2011
2;08;040;040012;40012;Forlì;;FC;1;0;116434;2011;228,1972;2011;117223;2011
2;08;040;040013;40013;Forlimpopoli;;FC;0;0;12982;2011;24,4588;2011;13032;2011
2;08;040;040014;40014;Galeata;;FC;0;0;2516;2011;63,1294;2011;2531;2011
2;08;040;040015;40015;Gambettola;;FC;0;0;10238;2011;7,7713;2011;10354;2011
2;08;040;040016;40016;Gatteo;;FC;0;0;8910;2011;14,1380;2011;9017;2011
2;08;040;040018;40018;Longiano;;FC;0;0;6837;2011;23,5760;2011;6963;2011
2;08;040;040019;40019;Meldola;;FC;0;0;10000;2011;79,0775;2011;10143;2011
2;08;040;040020;40020;Mercato Saraceno;;FC;0;0;6997;2011;99,3304;2011;7021;2011
2;08;040;040022;40022;Modigliana;;FC;0;0;4726;2011;101,1628;2011;4754;2011
2;08;040;040028;40028;Montiano;;FC;0;0;1701;2011;9,2571;2011;1705;2011
2;08;040;040031;40031;Portico e San Benedetto;;FC;0;0;769;2011;61,0511;2011;772;2011
2;08;040;040032;40032;Predappio;;FC;0;0;6519;2011;91,3883;2011;6537;2011
2;08;040;040033;40033;Premilcuore;;FC;0;0;803;2011;98,5567;2011;803;2011
2;08;040;040036;40036;Rocca San Casciano;;FC;0;0;2000;2011;50,5580;2011;2009;2011
2;08;040;040037;40037;Roncofreddo;;FC;0;0;3395;2011;51,5260;2011;3389;2011
2;08;040;040041;40041;San Mauro Pascoli;;FC;0;0;11090;2011;17,2873;2011;11263;2011
2;08;040;040043;40043;Santa Sofia;;FC;0;0;4193;2011;148,8602;2011;4177;2011
2;08;040;040044;40044;Sarsina;;FC;0;0;3602;2011;100,7182;2011;3614;2011
2;08;040;040045;40045;Savignano sul Rubicone;;FC;0;0;17521;2011;23,3027;2011;17602;2011
2;08;040;040046;40046;Sogliano al Rubicone;;FC;0;0;3251;2011;93,4291;2011;3279;2011
2;08;040;040049;40049;Tredozio;;FC;0;0;1259;2011;62,1988;2011;1268;2011
2;08;040;040050;40050;Verghereto;;FC;0;0;1974;2011;117,8823;2011;1969;2011
